905-301114/ZM	Zuschnitt Messing
905-302114/ZM	Zuschnitt Messing
905-302344_B1	Zuschnitt Anschlussflansch
905-302398_B1	Anschlussplatte
905-303114/ZM	Zuschnitt Messing
905-304114/ZM	Zuschnitt Messing
905-3111299/Z	Zuschnitt
905-3112299/Z	Zuschnitt
905-3120299_U	Flanschpaket kpl.
905-312202/MS	"Luftverteiler G3/4"" - 2x1/2"""
905-3130299_U	Flanschpaket kpl.
905-3131299/Z	Zuschnitt
905-313233/B1	Montageblech
905-313417_B1	Verstärkungsblech
905-314367_B1	Zuschnitt Anschlussflansch
905-314415_B1	Zuschnitt
905-314417_B1	Vertärkungsblech oben
905-315415_B1	Zuschnitt
905-316417_B1	Vertärkungsblech
905-321415_B1	Anschraubleiste
905-321415_B2	Anschraubleiste
905-321415_B3	Halteplatte
905-321415_B4	Anschraubleiste
905-362337_10	Lagerwelle RCW Kom.1704 Lasco
905-362337_11	Hauptträgerrohr RCW
905-362337_12	Trägerrohr unten RCW
905-362337_14	Trägerrohr oben RCW
905-372315_B1	Befestigungszapfen
905-403219_MS	"Verteiler G 1/2"""
905-404219_MS	Verteiler
905-405219_MB	Schlauchanschlussplatte
905-411417_B2	Rippe
905-411417_B3	Leiste
905-411417_B7	Montageplatte
905-412345_B1	Zuschnitt Anschlussflansch
905-432372_B1	Rohr 40x2
905-432372_B2	Halteblech
905-432381_B2	Halteblech
905-451396_B1	Behälterdeckel Biegeteil
905-451396_B2	Behälterdeckel Biegeteil
905-451396_B3	Konsole Membranpumpe DT
905-452350_B1	Zuschnitt Anschlussflansch
905-452418_B1	Anschlussblech für
905-461417_B1	Montageblech
905-472350_B1	Zuschnitt Anschlussflansch
905-481305_B1	Führungsblech
905-482305_B1	Gehäuse Teil 1
905-482305_B2	Gehäuse Teil 2
905-491305_B1	Blechring
905-492305_B1	Vorderteil
905-492305_B2	Rückwand
905-492305_B3	Seitenteil
905-492305_B4	Grundplatte
905-493305_B1	Verriegelung
905-550192/01	E-Kiste an Ventilschrank
905-568417_B1	Kabelkanal Unterteil
905-568417_B2	Kabelkanal Deckel
906-00200/ORS	O-Ringsatz für
906-00900/550	Elektrokästen an Ventil-
906-00900/700	Bedientableau
033-00162/M/VA	Gerade Einschraubverschraubung
033-00163/1/VA	gerade Einschraubverschraubung
033-00164_1_VA	gerade Einschraubverschraubung
033-00165/M/VA	Gerade Einschraubverschraubung
033-00168/M/VA	Gerade Einschraubverschraubung
033-00170/MS/1	Verschraubung GE 15, M16x1,5
033-00172/MS/1	Verschraubung
033-00172/VA/1	Verschraubung
033-00333_1_VA	Verschraubung
033-00340_1_MS	Verschraubung
033-00360_1_MS	Verschraubung WE 8
033-44005-4_ES	gerade Einschraubverschraubung
033-44018-4-ES	Gerade Einschraubverschraubung
033-44018-4_ES	Gerade Einschraubverschraubung
033-45014-8-ES	gerade Einschraubverschraubung
033-45014-8_ES	gerade Einschraubverschraubung
033-45018-4-ES	gerade Einschraubverschraubung
033-45018-4_ES	gerade Einschraubverschraubung
033-45018-6_ES	gerade Einschraubverschraubung
033-45018-8_ES	Gerade Einschraubverschraubung
033-54005-4_ES	Winkeleinschraubverschraubung
033-54018-4-ES	Winkeleinschraubverschraubung
033-54018-4_ES	Winkeleinschraubverschraubung
033-54018-6_ES	Winkeleinschraubverschraubung
033-54018-8-ES	Winkeleinschraubverschraubung
033-54018-8_ES	Winkeleinschraubverschraubung
033-RMC24.4902	Multikupplung RMC24 Stecker
033-RMI06.1101	"Kupplung RMI NW6   G1/4"""
033-RMI06.7101	"Stecknippel RMI NW6   G1/4"""
033-RMI09.1102	"Kupplung RMI NW9   G3/8"""
033-RMI09.7102	"Stecknippel RMI NW9   G3/8"""
042-3200422_OV	Energiekette Serie E4.32
042-3200430_OV	Energiekette Serie E4.32
042-8001016_OV	Energiekette Serie E4.80
042-8001018_OV	Energiekette Serie E4.80
042-8001024_OV	Energiekette Serie E4.80
050-06006.2RSR	Rillenkugellager für Buck TBFZ
050-61909.2RS1	Rillenkugellager für IMSA
062-45000_3105	Zahnriemen 50AT10 3,105 Meter
062-45000_3705	Zahnriemen 50AT10 3,705 Meter
071-34515/2/OW	Führungsschiene Gr. 45 GSK 800
110-163093/1/K	Schneckengetriebe komplett
110-163093/1/R	Schneckengetriebe i=9,25/a=63mm
112-610849_ROH	Typenschild Rohling
112-651413_ROH	Typenschild Rohling
120-23201-7_NA	Fußbefestigung bearbeitet
121-170405/1/Z	Zuschnitt
123-23304_VA_1	Haltewinkel Kugelhahn
1A10-050100003	Alu-Blech 500x1000x0,3
1A10-100200010	Alu-Blech 1000x2000x1,0
1A10-100200015	Alu-Blech 1000x2000x1,5
1A10-100200020	Alu-Blech 1000x2000x2
1A10-100200030	Alu-Blech 1000x2000x3
1A10-100200040	Alu-Blech 1000x2000x4
1A10-125250040	Alu-Blech 1250x2500x4
1A10-125250050	Alu-Blech 1250x2500x5
1A10-150300050	Alu-Blech 1500x3000x5
1A28-015025015	Alu-U-Profil 15x25x15x2
1A28-020030020	Alu-U-Profil 20x30x20x2
1A28-025020025	Alu-U-Profil 25x20x25x2
1A28-040050040	Alu-U-Profil 40x50x40x4
1A28-050100050	Alu-U-Profil 50x100x50x5
1A64-020040020	Alu-Rechteck-Rohr 40x20x2
1A64-025070025	Alu-Rechteck-Rohr 70x25x2,5
1A64-030030030	Alu-4-Kant-Rohr 30x30x3
1A64-030050020	Alu-4-Kant-Rohr 50x30x2
1A64-040040040	Alu-4-Kant-Rohr 40x40x4
1A64-040050040	Alu-4-Kant-Rohr 50x40x4
1A64-060060040	Alu-4-Kant-Rohr 60x60x4
1A64-080080040	Alu-4-Kant-Rohr 80x80x4
1A64-090090040	Alu-4-Kant-Rohr 90x90x4
1A64-120120050	Alu-4-Kant-Rohr 120x120x5
1A65-020050020	Alu-Rechteck-Rohr 50x20x2
1A65-040060040	Alu-Rechteck-Rohr 60x40x4
1A65-040120040	Alu-Rechteck-Rohr 120x40x4
1A65-040140040	Alu-Rechteck-Rohr 140x40x4
1A65-050080040	Alu-Rechteck-Rohr 80x50x4
1A65-050120040	Alu-Rechteck-Rohr 120x50x4
1A65-060080040	Alu-Rechteck-Rohr 80x60x4
1A65-080100030	Alu-Rechteck-Rohr 100x80x3
1A65-080120030	Alu-Rechteck-Rohr 120x80x3
1A65-080120040	Alu-Rechteck-Rohr 120x80x4
1A65-080140040	Alu-Rechteck-Rohr 140x80x4
1A65-100150030	Alu-Rechteck-Rohr 150x100x3
1A66-000006008	Alu-Rohr 6x0,8
1A66-000008010	Alu-Rohr 8x1
1A66-000010020	Alu-Rohr 10x2
1A66-000012010	Alu-Rohr 12x1
1A66-000012020	Alu-Rohr 12x2
1A66-000014020	Alu-Rohr 14x2
1A66-000015020	Alu-Rohr 15x2
1A66-000016020	Alu-Rohr 16x2
1A66-000018020	Alu-Rohr 18x2
1A66-000020020	Alu-Rohr 20x2
1A66-000020030	Alu-Rohr 20x3
1A66-000022015	Alu-Rohr 22x1,5
1A66-000022020	Alu-Rohr 22x2
1A66-000022025	Alu-Rohr 22x2,5
1A66-000025020	Alu-Rohr 25x2
1A66-000026030	Alu-Rohr 26x3
1A66-000028020	Alu-Rohr 28x2
1A66-000030020	Alu-Rohr 30x2
1A66-000030025	Alu-Rohr 30x2,5
1A66-000030050	Alu-Rohr 30x5
1A66-000034050	Alu-Rohr 34x5
1A66-000035020	Alu-Rohr 35x2
1A66-000040030	Alu-Rohr 40x3
1A66-000050030	Alu-Rohr 50X3
1A66-000055025	Alu-Rohr 55x2,5
1A66-000100050	Alu-Rohr 100x5
1A67-010040020	Alu-Winkel 40x10x2
1A67-020015030	Alu-Winkel 20x15x3
1A67-020020020	Alu-Winkel 20x20x2
1A67-020035030	Alu-Winkel 35x20x3
1A67-020040030	Alu-Winkel 40x20x3
1A67-020050015	Alu-Winkel 50x15x2
1A67-020080020	Alu-Winkel 80x20x2
1A67-030030030	Alu-Winkel 30x30x3
1A67-030030050	Alu-Winkel 30x30x5
1A67-035160050	Alu-Winkel 160x35x5
1A67-040040020	Alu-Winkel 40x40x2
1A67-040040030	Alu-Winkel 40x40x3
1A67-040060030	Alu-Winkel 60x40x3
1A67-040060060	Alu-Winkel 60x40x6
1A67-040080040	Alu-Winkel 80x40x4
1A67-040080060	Alu-Winkel 80x40x6
1A67-040100040	Alu-Winkel 100x40x4
1A67-040140030	Alu-Winkel 140x40x3
1A67-050100060	Alu-Winkel 100x50x6
1A67-060060080	Alu-Winkel 60x60x8
1A67-060080060	Alu-Winkel 80x60x6
1A67-080080100	Alu-Winkel 80x80x10
1A67-100100050	Alu-Winkel 100x100x5
1A67-120060080	Alu-Winkel 120x60x8
1A68-014016020	Alu-U-Profil 16x14x16x2
1A68-020040025	Alu-U-Profil 40x20x2,5
1A68-020040030	Alu-U-Profil 40x20x3
1A68-030030020	Alu-U-Profil 30x30x2
1A68-040040025	Alu-U-Profil 40x40x2,5
1A68-040040040	Alu-U-Profil 40x40x4
1A68-040060040	Alu-U-Profil 40x60x40x4
1A69-040040030	Alu-T-Profil 40x40x3
1A69-040040040	Alu-T-Profil 40x40x4
1K13-060024502	PVC-Plattenzuschn. 600x2450x2
1K30-205012302	Makrolon-Platte 2050x1250x2
1K30-205012305	Makrolon-Platte 2050x1250x4
1K30-205012306	Makrolon-Platte 2050x1250x5
1K80-200100020	Delrin-Platte 2000x1000x2
1M01-020020/TE	Messing-4-Kant 20x20
1M01-040040/TE	Messing-4-Kant 40x40
1M02-025200200	Messing-Zuschnitt 200x200x25
1M02-025230230	Messing-Zuschnitt 230x230x25
1S14-025025030	Stahl-4-Kant-Rohr 25x25x3
1S14-030030020	Stahl-4-Kant-Rohr 30x30x2
1S14-030030025	Stahl-4-Kant-Rohr 30x30x2,5
1S14-030030030	Stahl-4-Kant-Rohr 30x30x3
1S14-040040020	Stahl-4-Kant-Rohr 40x40x2
1S14-040040030	Stahl-4-Kant-Rohr 40x40x3
1S14-050050020	Stahl-4-Kant-Rohr 50x50x2
1S14-050050030	Stahl-4-Kant-Rohr 50x50x3
1S14-050050040	Stahl-4-Kant-Rohr 50x50x4
1S14-060060030	Stahl-4-Kant-Rohr 60x60x3
1S14-060060050	Stahl-4-Kant-Rohr 60x60x5
1S14-060060060	Stahl-4-Kant-Rohr 60x60x6
1S14-070070030	Stahl-4-Kant-Rohr 70x70x3
1S14-070070071	Stahl-4-Kant-Rohr 70x70x7,1
1S14-080080030	Stahl-4-Kant-Rohr 80x80x3
1S14-080080040	Stahl-4-Kant-Rohr 80x80x4
1S14-080080060	Stahl-4-Kant-Rohr 80x80x6
1S14-090090030	Stahl-4-Kant-Rohr 90x90x3
1S14-090090040	Stahl-4-Kant-Rohr 90x90x4
1S14-100100030	Stahl-4-Kant-Rohr 100x100x3
1S14-100100040	Stahl-4-Kant-Rohr 100x100x4
1S14-100100060	Stahl-4-Kant-Rohr 100x100x6
1S14-100100080	Stahl-4-Kant-Rohr 100x100x8
1S14-100180060	Stahl-Rechteck-Rohr 180x100x6
1S14-120120060	Stahl-4-Kant-Rohr 120x120x6
1S14-160160100	Stahl-4-Kant-Rohr 160x160x10
1S14-180180060	Stahl-4-Kant-Rohr 180x180x6
1S15-015025020	Stahl-Rechteck-Rohr 25x15x2
1S15-040020030	Stahl-Rechteck-Rohr 40x20x3
1S15-040060040	Stahl-Rechteck-Rohr 60x40x4
1S15-040060050	Stahl-Rechteck-Rohr 60x40x5
1S15-040070050	Stahl-Rechteck-Rohr 70x40x5
1S15-050100030	Stahl-Rechteck-Rohr 100x50x3
1S15-050100060	Stahl-Rechteck-Rohr 100x50x6
1S15-060080030	Stahl-Rechteck-Rohr 80x60x3
1S15-060120040	Stahl-Rechteck-Rohr 120x60x4
1S15-060120050	Stahl-Rechteck-Rohr 120x60x5
1S15-080040040	Stahl-Rechteck-Rohr 80x40x4
1S15-080040050	Stahl-Rechteck-Rohr 80x40x5
1S15-080060060	Stahl-Rechteck-Rohr 80x60x6
1S15-080100030	Stahl-Rechteck-Rohr 100x80x3
1S15-080120040	Stahl-Rechteck-Rohr 120x80x4
1S15-080120060	Stahl-Rechteck-Rohr 120x80x6
1S15-080160063	Stahl-Rechteck-Rohr 160x80x6
1S15-080180063	Stahl-Rechteck-Rohr 180x80x6,3
1S15-100180040	Stahl-Rechteck-Rohr 180x100x4
1S15-100200010	Stahl-Rechteck-Rohr 200x100x10
1S15-100200080	Stahl-Rechteck-Rohr 200x100x8
1S15-220220010	Stahl-Rechteck-Rohr 220x220x10
1S16-000000401	Stahl-Rohr 4x1
1S16-000000601	Stahl-Rohr 6x1
1S16-000000607	Stahl-Rohr 6x0,75
1S16-000000810	Stahl-Rohr 8x1
1S16-000001007	Stahl-Rohr 10x0,75
1S16-000001010	Stahl-Rohr 10x1
1S16-000001515	Stahl-Rohr 15x1,5
1S16-000001723	Stahlrohr geschweißt
1S16-000014025	Stahl-Rohr 14x2,5
1S16-000035026	Stahl-Rohr 35x2.6
1S16-000038080	Stahl-Rohr 38x8
1S16-000040040	Stahl-Rohr 40,0x4,0
1S16-000042450	Stahl-Rohr 42,4x5,0
1S16-000042471	Stahl-Rohr 42,4x7,1
1S16-000050060	Stahl-Rohr 50x6
1S16-000054085	Stahl-Rohr 54x8,5
1S16-000146222	Stahl-Rohr 146x22,2
1S17-015015030	Stahl-Winkel 15x15x3
1S17-020020030	Stahl-Winkel 20x20x3
1S17-030020030	Stahl-Winkel 30x20x3
1S17-030030005	Stahl-Winkel 30x30x5
1S17-040040006	Stahl-Winkel 40x40x6
1S17-040040030	Stahl-Winkel 40x40x3
1S17-040040050	Stahl-Winkel 40x40x5
1S17-040080060	Stahl-Winkel 80x40x6
1S17-040080080	Stahl-Winkel 80x40x8
1S17-050100080	Stahl-Winkel 100x50x8
1S17-060040050	Stahl-Winkel 60x40x5
1S17-060060010	Stahl-Winkel 60x60x10
1S17-060060060	Stahl-Winkel 60x60x6
1S17-065100090	Stahl-Winkel 100x65x9
1S17-065150090	Stahl-Winkel 150x65x9
1S17-075100090	Stahl-Winkel 100x75x9
1S17-090060080	Stahl-Winkel 90x60x8
1S17-090090011	Stahl-Winkel 90x90x11
1S17-100075110	Stahl-Winkel 100x75x11
1S17-100100010	Stahl-Winkel 100x100x10
1S17-100150140	Stahl-Winkel 150x100x14
1S17-120080120	Stahl-Winkel 120x80x12
1S17-150075110	Stahl-Winkel 150x75x11
1S17-180180180	Stahl-Winkel 180x180x18
1S18-040020050	Stahl-U-Profil 40x20x5
1S18-040040030	Stahl-U-Profil 40x40x3
1S18-050025050	Stahl-U-Profil 50x25x5
1S18-060030060	Stahl-U-Profil 60x30x6
1S18-080045060	Stahl-U-Profil 80x45x6
1S18-080045080	Stahl-U-Profil 80x45x8
1S18-100050006	Stahl-U-Profil 100x50x6
1S18-180070080	Stahl-U-Profil 180x70x8
1S18-240085095	Stahl-U-Profil 240x85x9,5
1S20-100200010	Stahl-Zinkor-Blech 1000x2000x1
1S20-100200015	Stahl-Zinkor-Blech 1000x2000x1,5
1S20-100200020	Stahl-Zinkor-Blech 1000x2000x2
1S20-100200025	Stahl-Zinkor-Blech 2,5x1000x2000
1S20-100200030	Stahl-Zinkor-Blech 3x1000x2000
1S20-120200040	Stahl-Zinkor-Blech 1000x2000x4
1S20-125250020	Stahl-Zinkor-Blech 1250x2500x2
1S20-125250030	Stahl-Zinkor-Blech 1250x2500x3
1S20-125250040	Stahl-Zinkor-Blech 1250x2500x4
1S76-150500010	Formplatte
1S79-100200050	Stahl-Blech-Tafel 1000x2000x5
1S80-100040030	VA-Blechstreifen
1S80-100200005	VA-Blech-Tafel 1000x2000x0,5
1S80-100200008	VA-Blech-Tafel 1000x2000x0,8
1S80-100200010	VA-Blech-Tafel 1000x2000x1
1S80-100200015	VA-Blech-Tafel 1000x2000x1,5
1S80-100200020	VA-Blech-Tafel 1000x2000x2
1S80-100200025	VA-Blech-Tafel 1000x2000x2,5
1S80-100200030	VA-Blech-Tafel 1000x2000x3
1S80-100200040	VA-Blech-Tafel 1000x2000x4
1S80-100200050	VA-Blech-Tafel 1000x2000x5
1S80-125250010	VA-Blech-Tafel 1250x2500x1
1S80-125250015	VA-Blech-Tafel 1250x2500x1,5
1S80-125250020	VA-Blech-Tafel 1250x2500x2
1S80-125250025	VA-Blech-Tafel 1250x2500x2,5
1S80-125250030	VA-Blech-Tafel 1250x2500x3
1S80-125250040	VA-Blech-Tafel 1250x2500x4
1S80-125250050	VA-Blech-Tafel 1250x2500x5
1S84-015015015	VA-4-Kant-Rohr 15x15x1,5
1S84-020020015	VA-4-Kant-Rohr 20x20x1,5
1S84-020020020	VA-4-Kant-Rohr 20x20x2
1S84-025025015	VA-4-Kant-Rohr 25x25x1,5
1S84-030010015	VA-Rechteck-Rohr 30x10x1,5
1S84-030015015	VA-Rechteck-Rohr 30x15x1,5
1S84-030030002	VA-4-Kant-Rohr 30x30x2
1S84-030030003	VA-4-Kant-Rohr 30x30x3
1S84-040040003	VA-4-Kant-Rohr 40x40x3
1S84-050050003	VA-4-Kant-Rohr 50x50x3
1S84-060060002	VA-4-Kant-Rohr 60x60x2
1S84-060060003	VA-4-Kant-Rohr 60x60x3
1S84-080060002	VA-4-Kant-Rohr 80x60x2
1S84-080080002	VA-4-Kant-Rohr 80x80x2
1S84-100100002	VA-4-Kant-Rohr 100x100x2
1S84-100100004	VA-4-Kant-Rohr 100x100x4
1S84-120120004	VA-4-Kant-Rohr 120x120x4
1S84-150150004	VA-4-Kant-Rohr 150x150x4
1S85-010020015	VA-Rechteck-Rohr 20x10x1,5
1S85-010040015	VA-Rechteck-Rohr 40x10x1,5
1S85-015020015	VA-Rechteck-Rohr 20x15x1,5
1S85-015040015	VA-Rechteck-Rohr 40x15x1,5
1S85-020040030	VA-Rechteck-Rohr 40x20x3
1S85-020050020	VA-Rechteck-Rohr 50x20x2
1S85-030040020	VA-Rechteck-Rohr 40x30x2
1S85-030040030	VA-Rechteck-Rohr 40x30x3
1S85-030050030	VA-Rechteck-Rohr 50x30x3
1S85-030080030	VA-Rechteck-Rohr 80x30x3
1S85-040060030	VA-Rechteck-Rohr 60x40x3
1S85-050100030	VA-Rechteck-Rohr 100x50x3
1S85-060080030	VA-Rechteck-Rohr 80x60x3
1S85-060100040	VA-Rechteck-Rohr 100x60x4
1S85-080120040	VA-Rechteck-Rohr 120x80x4
1S85-080140040	VA-Rechteck-Rohr 140x80x4
1S85-080150040	VA-Rechteck-Rohr 150x80x4,0
1S85-080160040	VA-Rechteck-Rohr 160x80x4
1S85-080160050	VA-Rechteck-Rohr 160x80x5
1S85-100200030	VA-Rechteck-Rohr 100x200x3
1S85-100200040	VA-Rechteck-Rohr 100x200x4
1S85-250150050	VA-Rechteck-Rohr 250x150x5
1S86-000005010	VA-Rohr D=5x1 nahtlos
1S86-000006010	VA-Rohr D=6x1
1S86-000006015	VA-Rohr D=6x1,5
1S86-000008010	VA-Rohr D=8x1
1S86-000008015	VA-Rohr D=8x1,5
1S86-000010010	VA-Rohr D=10x1
1S86-000010015	VA-Rohr D=10x1,5
1S86-000010020	VA-Rohr D=10x2
1S86-000012010	VA-Rohr D=12x1
1S86-000012015	VA-Rohr D=12x1,5
1S86-000012025	VA-Rohr D=12x2,5
1S86-000014010	VA-Rohr D=14x1
1S86-000015010	VA-Rohr D=15x1
1S86-000015015	VA-Rohr D=15x1,5
1S86-000015020	VA-Rohr D=15x2
1S86-000015025	VA-Rohr D=15x2,5
1S86-000016030	VA-Rohr D=16x3
1S86-000018010	VA-Rohr D=18x1
1S86-000018015	VA-Rohr D=18x1,5
1S86-000018020	VA-Rohr D=18x2
1S86-000022015	VA-Rohr D=22x1,5
1S86-000025015	VA-Rohr D=25x1,5
1S86-000025030	VA-Rohr D=25x3
1S86-000025040	VA-Rohr D=25x4
1S86-000027032	VA-Rohr D= 26,90 x 3,20
1S86-000028020	VA-Rohr D=28x2
1S86-000030015	VA-Rohr D=30x1,5
1S86-000030030	VA-Rohr D=30x3
1S86-000033032	VA-Rohr D=33,70x3,20
1S86-000035015	VA-Rohr D=35x1,5
1S86-000035020	VA-Rohr D=35x2,0
1S86-000040020	VA-Rohr D=40x2
1S86-000040030	VA-Rohr D=40x3
1S86-000042420	VA-Rohr D=42,4x2
1S86-000060320	VA-Rohr D=60,3x2
1S86-000070020	VA-Rohr D=70x2
1S86-000761020	VA-Rohr D=76,1x2
1S86-000761030	VA-Rohr D=76,1x3
1S86-000889020	VA-Rohr D=88,9x2
1S87-010010020	VA-Winkel 10x10x2
1S87-020020030	VA-Winkel 20x20x3
1S87-030030030	VA-Winkel 30x30x3
1S87-030030040	VA-Winkel 30x30x4
1S87-040040050	VA-Winkel 40x40x5
1S87-050050060	VA-Winkel 50x50x6
1S87-060060060	VA-Winkel 60x60x6
1S87-080040060	VA-Winkel 80x40x6
1S88-050025003	VA-U-Profil 25x50x25x3
1S88-055120070	VA-U-Profil 55x120x55x7/9
1S88-100050006	VA-U-Profil 50x100x50x6
1S96-000006010	VA-Rohr D=6x1
1S96-000008010	VA-Rohr D=8x1
1S96-000010010	VA-Rohr D=10x1
1S96-000010015	VA-Rohr D=10x1.5 nahtlos
1S96-000012010	VA-Rohr D=12x1
1S96-000012015	VA-Rohr D=12x1,5 nahtlos
1S96-000013523	VA-Rohr D=13,5x2,3
1S96-000015010	VA-Rohr D=15x1
1S96-000015015	VA-Rohr D=15x1.5
1S96-000015030	VA-Rohr D=15x3
1S96-000017023	VA-Rohr D=17,20x2,30
1S96-000018010	VA-Rohr D=18x1
1S96-000020010	VA-Rohr D=20x1
1S96-000021026	VA-Rohr D=21,30x2,60
1S96-000022010	VA-Rohr D=22x1
1S96-000025020	VA-Rohr D=25x2
1S96-000027032	VA-Rohr D=26,90x3,20
1S96-000028020	VA-Rohr D=28x2
1S96-000033032	VA-Rohr D=33,70x3,20
1S96-000040020	VA-Rohr D=40x2
1S96-000042032	VA-Rohr D=42,3x3,2
1S96-000048032	VA-Rohr D=48,3x3,2
262-41500/ID14	Weich-PVC-Schlauch
298-90513/VA/Z	Zuschnitt 1.2316 S
298-90516/VA/Z	Zuschnitt 1.2316 S
298-90517/VA/Z	Zuschnitt 1.2316 S
298-90521/VA/Z	Zuschnitt 1.2316 S
298-90522/VA/Z	Zuschnitt 1.2316 S
298-90701/0/25	Versatzstück 25mm 0°/25mm
298-90701/0/35	Versatzstück 35mm 0°/35mm
298-90702/0/25	Versatzstück 25mm 0°/25mm
298-90930/1212	Zuschnitt Trägerblech F12°/R12°
298-90930/2212	Zuschnitt Trägerblech F22°/R12°
298-90930/3020	Zuschnitt Trägerblech F30°/R20°
298-90930/3520	Zuschnitt Trägerblech F35°/R20°
298-90930/4530	Zuschnitt Trägerblech F45°/R30°
298-90930/6030	Zuschnitt Trägerblech F60°/R30°
298-90930/6520	Zuschnitt Trägerblech F65°/R20°
298-90930/7530	Zuschnitt Trägerblech F75°/R30°
298-90930/8020	Zuschnitt Trägerblech F80°/R20°
298-90931/1212	Trägerblech B-F12°/R12°
298-90931/2212	Trägerblech B-F22°/R12°
298-90931/3020	Trägerblech B-F30°/R20°
298-90931/6030	Trägerblech B-F60°/R30°
298-90931/6520	Trägerblech B-F65°/R20°
298-90931/7530	Trägerblech B-F75°/R30°
298-90931/8020	Trägerblech B-F80°/R20°
298-90932/1212	Trägerblech A-F12°/R12°
298-90932/2212	Trägerblech A-F22°/R12°
298-90932/3020	Trägerblech A-F30°/R20°
298-90932/6030	Trägerblech A-F60°/R30°
298-90932/6520	Trägerblech A-F65°/R20°
298-90932/7530	Trägerblech A-F75°/R30°
298-90932/8020	Trägerblech A-F80°/R20°
300-045025_VAE	Wechselkappe gerade
300-045035_VAE	Wechselkappe gerade
300-045045_VAE	Wechselkappe gerade
300-045055_VAE	Wechselkappe gerade
300-045065_VAE	Wechselkappe gerade
300-51000RSV/K	Wechselkappenhalter0°  mit
300-D5830/KR90	ARTIKELNUMMER ist GESPERRT
300-D6830/KR90	Adapter m. Wechselkappen-
300-FAE-TP4004	Düsenmundstück TP4004
300-FAE-TP5006	Düsenmundstück TP 5006
300-FAE-TP6504	Düsenmundstück TP6504
300-FAE-TP9504	Düsenmundstück TP9504
300-FAE-TP9506	Düsenmundstück TP 9506
300-OF01125_VA	Sprühdüse f. Sprühlanze
300-OF02125_VA	Sprühdüse f. Sprühlanze
300-VER050AL/1	Sprühmediumschlauch
300-VER050AL/K	Verlängerung aus ALUMINIUM
300-VER100AL/1	Sprühmediumschlauch
300-VER100AL/K	Verlängerung aus ALUMINIUM
300-VER150AL/1	Sprühmediumschlauch
300-VER150AL/K	Verlängerung aus ALUMINIUM
300-VER200AL/1	Sprühmediumschlauch
300-VER200AL/K	Verlängerung aus ALUMINIUM
300-VER50/1/VA	Verlängerung aus Edelstahl zum
302-55260/TECH	Wechselkappe aus Techtron
302-59365/25/1	Kreisdüse Grundkörper
302-59365/25/2	Kreisdüse Oberteil
304-D5830/K110	Sprüh-und Blasdüse kurz mit
304-D6830/3_VA	Kontermutter
304-D6830/K110	Sprüh-und Blasdüse lang mit
305-06000/K/AL	Blinddüse komplett Alu
305-70050/K/60	Blasdüse mit Kugel
305-70050/K/OM	Blasdüse mit Kugel
305-D5508_20/K	Sprühdüse kurz
305-D5510_20/K	Sprühdüse kurz
305-P5512/VA/K	Sprühdüse kurz
312-821191/1/Z	Zuschnitt Zwischenstück
312-821192/1/Z	Zuschnitt
312-821192/2/Z	Zuschnitt Strebe kurz
312-821192/3/Z	Zuschnitt Strebe kurz
312-821192/4/Z	Zuschnitt Strebe lang
312-821192/5/Z	Zuschnitt Strebe lang
312-821192/6/Z	Zuschnitt Strebe lang
312-821193/1/Z	Zuschnitt
312-821193/2/Z	Zuschnitt Düsen-, Blasleiste
312-821193/3/Z	Zuschnitt Steuerleiste
312-821196/1/Z	Zuschnitt Sprühkopfgehäuse
312-82700X_ORS	O-Rings-Satz für
312-84660/+20S	Adapter 20mm erhöht
312-84661/+20S	Gehäuse für Adapter
312-84661/Z+20	Zuschnitt für Adapter
312-93530/OWPL	Sprüh-u. Blaskopf 4-Kreis
312-997014/ORS	O-Ring-Satz für Flansch-
314-8101000/OS	O-Ringsatz Anschlussflansch
314-8600202/Z2	Zuschnitt
314-8600410/60	Distanzstück 60mm Kreis 8
314-8600801/Z2	Zuschnitt Mittelteil
314-8600811/Z2	Zuschnitt Düsenplatte
314-8600813/Z2	Zuschnitt Steuerplatte
314-8600821/Z2	Zuschnitt Düsenplatte
314-8600823/Z2	Zuschnitt Steuerplatte
314-8600824/Z2	Zuschnitt Steuerplatte
314-8600825/Z2	Zuschnitt Düsenplatte
314-8600831/Z2	Zuschnitt Düsenplatte
314-8600833/Z2	Zuschnitt Steuerplatte
314-8600841/Z2	Zuschnitt Düsenplatte
314-8600843/Z2	Zuschnitt Steuerplatte
314-8600851/Z2	Zuschnitt Düsenplatte
314-8600853/Z2	Zuschnitt Steuerplatte
314-8600861/Z2	Zuschnitt Düsenplatte
314-8600863/Z2	Zuschnitt Steuerplatte
314-8601200/OS	O-Ringsatz Sprühkopf
314-8602001/Z2	Zuschnitt AlMg4,5Mn
314-8602002/Z2	Zuschnitt AlMg4,5Mn
314-8602021/Z2	Zuschnitt AlMg4,5Mn
314-8602022/Z2	Zuschnitt AlMg4,5Mn
314-8602071/Z1	Zuschnitt
314-8602071/Z2	Zuschnitt AlMg4,5Mn
314-8602511/Z2	Zuschnitt AlMg4,5Mn
314-8602512/Z2	Zuschnitt AlMg4,5Mn
314-8602541/Z2	Zuschnitt AlMg4,5Mn
314-8602542/Z2	Zuschnitt AlMg4,5Mn
314-8602551/Z2	Zuschnitt AlMg4,5Mn
314-8602552/Z2	Zuschnitt AlMg4,5Mn
